Unnamed: 0,logpred
12547180,4.728765985827114
15509545,4.699501475414565
253466,4.317219379779383
13223336,4.317219379779383
17152842,5.044224561987756
8411226,4.375748400604481
16234017,4.71413373062084
2627940,4.71413373062084
13669161,4.890642523232156
20933293,4.522992682803248
7930895,4.552257193215797
16812656,4.522992682803248
13031184,4.522992682803248
476919,4.661942466352574
20729133,4.331851634985657
15755492,4.522992682803248
16707888,4.522992682803248
3466620,5.6871225972151915
17498442,5.044224561987756
12364198,4.522992682803248
15942888,4.9052747784384305
20969932,4.522992682803248
11363122,4.713212000484817
18667247,4.9052747784384305
10672015,4.522992682803248
12008897,4.890642523232156
10230060,4.522992682803248
12630408,4.522992682803248
14186084,4.375748400604481
16160310,4.317219379779383
3454343,4.331851634985657
6135485,5.140312591874845
12544280,4.522992682803248
13276066,5.411874402416664
2503128,4.522992682803248
3717427,4.522992682803248
16441864,5.198841612699943
10058134,4.5083604275969735
13346431,4.522992682803248
15740950,5.562805068872141
13080618,4.522992682803248
17865806,4.522992682803248
19777573,4.7580304962396625
11064084,5.022332820088627
8850423,5.096415826256021
7472068,4.831191772271035
10779412,5.287556874073612
331450,4.522992682803248
9347680,4.71413373062084
12955368,4.71413373062084
12231352,4.522992682803248
16004577,4.71413373062084
7311059,4.630026583639902
4663928,4.331851634985657
376559,5.357031765848276
13591611,5.044224561987756
1656621,4.522992682803248
18314314,5.287556874073612
9791362,4.7580304962396625
61153,4.5083604275969735
3868503,5.287556874073612
19192001,5.220733354599073
15990034,4.522992682803248
18637173,4.9052747784384305
18331809,4.522992682803248
18296371,4.522992682803248
14038936,4.331851634985657
16870359,4.801927261858486
271130,4.71413373062084
14169399,4.5083604275969735
9734844,4.71413373062084
12875096,5.342399510642001
12803399,4.5083604275969735
15871074,4.522992682803248
3953322,4.522992682803248
12230297,4.522992682803248
13860706,4.9052747784384305
5360210,5.947738536807446
12973167,5.096415826256021
15057743,4.522992682803248
17750227,5.550824185965989
3544343,4.5083604275969735
11434047,4.71413373062084
8649889,4.522992682803248
1907186,4.5924675745779115
10156269,4.890642523232156
248865,5.342399510642001
7274441,4.960117415006819
16122843,5.235365609805347
16002608,4.661942466352574
5364134,4.522992682803248
2979052,4.522992682803248
14066228,4.522992682803248
20581837,4.522992682803248
20395728,4.522992682803248
12569486,4.331851634985657
7518816,4.522992682803248
4137789,4.890642523232156
9633282,4.683947490072268
56859,5.481349294191326
16098984,5.481349294191326
6259989,5.808788753258121
7939407,4.386694271554045
7517579,4.522992682803248
18730787,5.400928531467099
13615838,4.661942466352574
6504030,4.661942466352574
2176963,4.661942466352574
6107258,4.890642523232156
3318417,4.522992682803248
6222260,5.426506657622938
17479706,4.522992682803248
19334291,4.522992682803248
4296362,4.5083604275969735
8627179,4.9052747784384305
12454870,4.5083604275969735
16042019,5.044224561987756
14189240,4.331851634985657
2488022,6.315388377236353
18369887,4.9052747784384305
17774890,4.522992682803248
16082400,4.331851634985657
7020322,5.044224561987756
14774411,4.9052747784384305
3852970,4.71413373062084
15870268,4.522992682803248
6043296,4.522992682803248
14221607,4.522992682803248
17073983,4.522992682803248
17991551,4.331851634985657
15343720,4.5083604275969735
2598841,4.5083604275969735
10783121,4.522992682803248
5496554,4.522992682803248
13379739,4.9052747784384305
1944155,4.890642523232156
13564007,4.522992682803248
20817835,4.5083604275969735
9473440,4.699501475414565
16359470,4.522992682803248
11150475,6.523813052560341
13094264,4.522992682803248
1822183,5.029592306781481
12518189,5.064159561794275
12455369,4.522992682803248
15468914,4.522992682803248
12905131,5.096415826256021
181972,4.5083604275969735
20146269,4.5083604275969735
17846157,4.587859460185179
12270642,5.510613804603875
13514141,4.522992682803248
16618112,4.522992682803248
7382491,4.522992682803248
14696763,4.522992682803248
1090297,4.9052747784384305
9473816,5.220733354599073
17515103,4.522992682803248
15370440,4.522992682803248
10524082,4.890642523232156
7182122,4.5924675745779115
2070705,4.9052747784384305
18763188,4.71413373062084
12433198,4.522992682803248
20353100,4.9052747784384305
13897860,4.331851634985657
13209493,4.9052747784384305
16837677,4.522992682803248
6725556,4.6985797452785425
10090585,4.9052747784384305
14983123,7.337917135798849
1940006,4.522992682803248
7886331,5.022332820088627
20310503,4.5083604275969735
18294493,4.522992682803248
720811,4.5083604275969735
818189,4.331851634985657
16914048,4.522992682803248
755528,5.044224561987756
11656396,4.71413373062084
7112125,4.331851634985657
2975776,4.9052747784384305
386846,4.384042899253923
17217670,5.808788753258121
4191637,5.481349294191326
14217775,4.522992682803248
18760486,4.522992682803248
6732313,4.522992682803248
16382270,4.522992682803248
11582472,4.522992682803248
17893451,4.9052747784384305
8254893,4.71413373062084
19832188,5.096415826256021
634133,5.235365609805347
640589,4.331851634985657
16899141,4.317219379779383
20383768,4.522992682803248
16439512,4.522992682803248
17811587,4.522992682803248
2343987,4.522992682803248
5624807,4.640050724453444
971449,4.5924675745779115
16807426,4.522992682803248
6599870,4.5083604275969735
17616603,4.9052747784384305
6462549,4.9052747784384305
20218811,5.478697921891204
5195346,4.62541846924717
1989842,4.522992682803248
3311544,4.9052747784384305
18190744,4.375748400604481
20480443,6.0720560651504965
15028308,4.522992682803248
2238488,4.71413373062084
15019476,4.331851634985657
1499630,4.816559517064761
8733790,4.522992682803248
8392488,5.287556874073612
7526377,4.918985303508682
12089766,4.9052747784384305
10491137,5.724681606277183
12736586,4.9398420334512245
6844537,4.71413373062084
7896248,4.6985797452785425
8381472,4.5083604275969735
7280929,4.317219379779383
13250303,4.9052747784384305
18752630,4.522992682803248
9490137,4.5083604275969735
13360706,4.522992682803248
19522525,4.4708014185349825
21053769,4.566889448422072
1352111,4.522992682803248
6361628,4.78268689225948
13388649,4.5083604275969735
7086215,4.331851634985657
6696127,4.9052747784384305
14050933,4.577835319371637
9611367,4.5083604275969735
19170980,4.5083604275969735
19780958,4.317219379779383
15649332,4.974749670213093
2330139,3.9871285484124663
18324815,5.302189129279887
19812298,4.375748400604481
6573831,4.9052747784384305
7790855,4.9052747784384305
9697230,4.577835319371637
2671736,4.5083604275969735
13748851,4.522992682803248
15872614,4.522992682803248
8777405,4.577835319371637
10502172,4.331851634985657
12042,5.411874402416664
15793708,4.522992682803248
14336061,4.522992682803248
15343420,4.522992682803248
8446914,4.522992682803248
5995416,4.83845125896389
458046,4.71413373062084
14190524,4.890642523232156
15603347,4.9052747784384305
19734162,5.808788753258121
14717119,4.522992682803248
14223920,4.890642523232156
6487660,6.236697256676226
982276,4.9052747784384305
2365726,4.9052747784384305
17747697,4.566889448422072
16417593,4.5924675745779115
3749971,4.522992682803248
11585687,4.9052747784384305
11817975,4.9052747784384305
21154164,4.4708014185349825
16515340,4.6473102111463
18942735,5.287556874073612
8326500,4.904353048302408
16050862,5.235365609805347
14969237,4.522992682803248
7727070,4.9052747784384305
13902602,5.426506657622938
41399,4.331851634985657
6045552,5.426506657622938
18022456,5.2729246188673375
4288361,4.522992682803248
3771687,4.9052747784384305
3032355,4.331851634985657
17764327,4.317219379779383
19270209,4.522992682803248
15087740,4.331851634985657
17681551,4.522992682803248
13504225,4.522992682803248
3635723,4.71413373062084
4529762,4.71413373062084
1364192,4.522992682803248
13978543,4.5083604275969735
3812865,4.522992682803248
20409370,5.029592306781481
10051649,5.426506657622938
11528550,4.640050724453444
14323505,4.522992682803248
10001022,5.161282603637952
16256170,4.71413373062084
18502823,4.699501475414565
44229,4.522992682803248
17071836,4.522992682803248
3630011,4.9052747784384305
1551044,6.315388377236353
13387556,4.40132652676032
4041351,4.522992682803248
1499843,4.522992682803248
16260159,4.331851634985657
13815237,4.331851634985657
15940241,4.522992682803248
20720916,4.9052747784384305
900456,4.62541846924717
12749596,4.522992682803248
14815230,4.9052747784384305
12384924,5.287556874073612
17929451,4.331851634985657
1841356,4.522992682803248
1297644,7.352549391005123
10035023,4.890642523232156
183859,5.808788753258121
15913550,4.522992682803248
17422735,4.5083604275969735
20076523,4.522992682803248
8171013,4.331851634985657
15342385,5.022332820088627
18568023,4.456169163328708
3884105,5.808788753258121
3081560,5.044224561987756
20671819,4.9052747784384305
12672097,5.081783571049747
13450500,4.9052747784384305
15734872,4.5083604275969735
15006609,4.5924675745779115
2876014,4.699501475414565
16638682,5.2729246188673375
10194572,4.522992682803248
6862594,4.71413373062084
3231803,4.522992682803248
20224058,4.331851634985657
12326470,5.470403423241762
5651414,4.522992682803248
5805319,4.522992682803248
18375219,6.576004316828607
18239401,4.522992682803248
19883215,5.113699453762418
6677646,4.71413373062084
7345170,4.331851634985657
19103830,4.522992682803248
19891590,4.890642523232156
19466277,4.71413373062084
15857972,4.4708014185349825
11819334,4.5924675745779115
13632841,4.5924675745779115
13548848,4.522992682803248
15498564,5.096415826256021
16740536,4.9052747784384305
12418668,4.522992682803248
18324607,4.522992682803248
3517289,4.522992682803248
15832351,4.522992682803248
13032846,4.522992682803248
14805637,4.9052747784384305
19224852,4.713212000484817
12494576,4.331851634985657
17927389,4.522992682803248
1693524,4.522992682803248
16413243,4.522992682803248
15008493,5.165890718030684
17767757,4.331851634985657
12113989,4.9052747784384305
6898039,4.71413373062084
207250,4.71413373062084
14168664,5.6698389697087945
9788738,4.890642523232156
6642680,4.9052747784384305
7911161,5.426506657622938
4447990,5.029592306781481
763569,4.522992682803248
11047622,4.7580304962396625
7651189,4.331851634985657
16765291,5.724681606277183
14486682,4.661942466352574
8794908,4.522992682803248
2551952,4.699501475414565
573701,5.23801698210547
20067870,4.331851634985657
12274644,4.661942466352574
8072314,4.5083604275969735
18622462,4.71413373062084
1371310,4.71413373062084
6938818,5.220733354599073
16442460,4.522992682803248
2250130,4.5083604275969735
16478955,4.331851634985657
6716199,5.022332820088627
15392180,4.9052747784384305
20567217,4.522992682803248
1851767,4.522992682803248
10920624,4.522992682803248
10455934,4.507438697460952
13028002,5.863631389826509
9981578,4.831191772271035
11039706,4.331851634985657
1347204,4.522992682803248
7203642,5.287556874073612
8862058,5.220733354599073
3153603,4.9052747784384305
16352847,5.734705747090725
193393,4.71413373062084
18018755,4.522992682803248
20788168,4.522992682803248
15819031,4.331851634985657
18527258,4.55490856551592
13466505,4.713212000484817
15452543,4.71413373062084
7973885,5.151258462824409
9199346,4.716785102920962
17175597,4.317219379779383
20568215,4.610786214040895
18022807,5.235365609805347
5395031,4.5083604275969735
3167626,4.518384568410516
11730504,4.522992682803248
10770836,4.522992682803248
5946583,4.9052747784384305
6166826,4.5083604275969735
8953744,4.699501475414565
7054267,6.193722221193425
19438842,4.522992682803248
2432788,7.31602539389972
12340135,4.522992682803248
4729927,5.096415826256021
11734816,4.522992682803248
5709013,4.5083604275969735
16646297,4.699501475414565
9119015,4.331851634985657
7247763,4.522992682803248
19602101,4.9052747784384305
8914789,4.522992682803248
7281613,4.317219379779383
7961104,5.6698389697087945
1365028,4.522992682803248
6793945,4.522992682803248
3318240,4.661942466352574
5269442,4.331851634985657
1446428,4.566889448422072
9629425,4.522992682803248
19767282,5.287556874073612
7591467,4.522992682803248
4967549,4.522992682803248
10270377,4.522992682803248
4701058,4.71413373062084
18111901,5.235365609805347
9280917,4.331851634985657
16963514,4.522992682803248
6119700,4.522992682803248
18007668,4.77900050800277
17238535,4.9052747784384305
8760046,5.044224561987756
9461238,4.522992682803248
7749568,4.71413373062084
7010001,4.331851634985657
3278758,4.577835319371637
9524928,4.522992682803248
17824338,5.65520671450252
7495711,4.71413373062084
20619757,4.919907033644705
15181459,4.522992682803248
17112975,4.522992682803248
14422390,4.317219379779383
9138319,4.5083604275969735
11337445,4.317219379779383
6504159,4.522992682803248
17483642,4.522992682803248
19905170,4.522992682803248
11774112,4.71413373062084
4495026,5.426506657622938
17173015,4.522992682803248
5735341,4.522992682803248
15216224,4.522992682803248
16249009,4.522992682803248
4951402,4.71413373062084
11888603,4.522992682803248
4623011,4.522992682803248
14344427,4.522992682803248
14887262,4.537624938009523
15059051,5.933106281601171
6244773,4.386694271554045
16508474,5.044224561987756
4054332,4.9052747784384305
1709089,6.002581173375834
16231631,4.522992682803248
9302921,4.9052747784384305
15486635,4.853083514170165
7228772,4.9052747784384305
10804476,4.566889448422072
12092403,4.522992682803248
19815527,4.522992682803248
19431197,4.522992682803248
15599248,4.5083604275969735
13589,4.577835319371637
2082694,4.71413373062084
14184061,6.796409875058747
10593704,5.140312591874845
5771211,3.9871285484124663
14919110,4.522992682803248
17903300,5.342399510642001
7900575,4.890642523232156
12536976,4.699501475414565
7775431,4.331851634985657
11852437,4.522992682803248
11261700,4.456169163328708
10960652,4.9052747784384305
13245721,4.5083604275969735
818518,4.9052747784384305
393875,4.890642523232156
13916100,4.317219379779383
14979266,4.9052747784384305
20860793,4.346483890191932
10596447,4.522992682803248
7025189,5.081783571049747
535641,4.522992682803248
5958680,4.522992682803248
20282481,4.9052747784384305
6074078,4.853083514170165
12138787,4.522992682803248
18441094,4.566889448422072
20326257,4.566889448422072
6931714,6.052121065343977
14872587,5.2729246188673375
9331413,4.522992682803248
149210,4.522992682803248
12346559,5.081783571049747
16434642,4.9052747784384305
15758808,4.890642523232156
6847411,4.9052747784384305
17882017,4.5083604275969735
14950688,4.522992682803248
12871016,4.522992682803248
9563487,4.522992682803248
5726250,4.6473102111463
14838379,5.287556874073612
13800443,5.786897011358991
4358619,5.6698389697087945
1506773,4.71413373062084
2012494,5.794156498051846
18178150,4.522992682803248
195578,4.566889448422072
5860276,5.029592306781481
6278392,4.40132652676032
9155475,4.317219379779383
11443623,4.5083604275969735
1346715,4.907926150738553
10087811,4.661942466352574
19550846,5.096415826256021
12446548,4.522992682803248
11317188,4.331851634985657
16425763,4.783608622395502
1067251,4.661942466352574
4030842,4.331851634985657
9866779,5.180522973236958
7601632,4.71413373062084
20378843,4.661942466352574
2958366,5.080861840913725
3084267,4.71413373062084
15532799,5.863631389826509
945426,4.71413373062084
15928157,4.522992682803248
16396169,5.2729246188673375
9189063,4.522992682803248
14549868,4.522992682803248
13752871,4.5924675745779115
7019788,4.6473102111463
17764691,4.679226093858971
13598801,4.71413373062084
11205769,4.9052747784384305
15265988,4.522992682803248
12422277,4.522992682803248
16266043,4.522992682803248
15929281,4.607099829784186
6225501,4.5083604275969735
7968806,5.478697921891204
934609,4.522070952667226
14839995,4.577835319371637
13625891,4.71413373062084
19982721,5.65520671450252
4744115,4.9052747784384305
8440699,4.71413373062084
9515597,4.522992682803248
13734035,4.522992682803248
20026248,5.495981549397601
346805,4.522992682803248
17451486,4.71413373062084
20245126,4.949171544057254
6704276,4.522992682803248
1030265,4.522992682803248
13443722,4.317219379779383
11659296,6.382211896710893
5192414,4.522992682803248
3250685,4.456169163328708
6071405,5.088121327606579
14054966,4.522992682803248
9032140,4.815524505108174
924736,5.235365609805347
5567278,4.661942466352574
13497881,4.522992682803248
6881600,4.9052747784384305
15067484,5.863631389826509
18550947,4.522992682803248
7777537,4.9052747784384305
2211028,5.044224561987756
15774003,4.9052747784384305
8807089,4.9052747784384305
4387183,4.522992682803248
20679744,4.522992682803248
13741654,4.9052747784384305
20725595,6.176438593687028
8275455,4.522992682803248
12955454,4.9052747784384305
19507918,4.522992682803248
15423732,5.985297545869436
7933896,4.522992682803248
11421292,5.096415826256021
17771656,5.6698389697087945
15820365,4.9052747784384305
4400008,5.088121327606579
17625226,4.71413373062084
898068,4.918985303508682
1273533,6.551461202629355
9513152,4.317219379779383
7226513,4.522992682803248
19909756,4.317219379779383
9845352,4.71413373062084
12311236,4.522992682803248
841234,4.522992682803248
8688748,4.9052747784384305
9509369,4.71413373062084
16702915,5.096415826256021
6004200,4.831191772271035
11059197,7.268442244024186
19654433,4.522992682803248
13377231,5.287556874073612
12885888,5.411874402416664
14386978,4.890642523232156
13481935,4.566889448422072
5117701,4.522992682803248
15596610,4.71413373062084
3656971,4.919907033644705
12497438,4.713212000484817
14686119,4.5083604275969735
15043768,4.522992682803248
10339057,4.522992682803248
6559730,4.331851634985657
1212897,4.522992682803248
14010951,4.949171544057254
9474607,4.331851634985657
7671112,4.317219379779383
9340975,7.14942746028138
18691200,5.478697921891204
15481211,4.331851634985657
3694498,4.522992682803248
17223670,5.478697921891204
18616208,4.974749670213093
4494338,4.522992682803248
13504999,5.096415826256021
18461886,4.960117415006819
10733503,5.044224561987756
5899598,5.096415826256021
4490826,4.919907033644705
3318593,5.290208246373735
1039931,4.5083604275969735
13346110,4.522992682803248
95243,5.022332820088627
593991,4.522992682803248
9676065,4.317219379779383
7196412,4.71413373062084
4567558,4.713212000484817
4142125,4.6473102111463
1616540,4.522992682803248
602888,4.890642523232156
15952947,4.9052747784384305
13190103,4.522992682803248
5297292,4.522992682803248
3380344,4.5083604275969735
371767,4.9052747784384305
9363721,4.71413373062084
15649021,4.640050724453444
13452474,4.522992682803248
1246711,4.9052747784384305
8126890,4.537624938009523
20386464,4.331851634985657
13360012,5.808788753258121
11737510,4.71413373062084
63003,4.5924675745779115
19113883,4.522992682803248
16040153,4.5083604275969735
20150874,4.5083604275969735
20139611,4.317219379779383
12956315,4.9052747784384305
6185426,4.522992682803248
15804493,4.331851634985657
3558850,5.151258462824409
19238409,4.317219379779383
13591025,4.522992682803248
19334066,5.081783571049747
15377706,4.522992682803248
1426529,4.522992682803248
15663291,4.71413373062084
16214045,4.522992682803248
15771398,4.522992682803248
1665638,4.522992682803248
1308927,4.9052747784384305
356370,4.331851634985657
725255,4.661942466352574
14185372,4.661942466352574
3886521,5.029592306781481
16689918,4.331851634985657
21151013,4.522992682803248
16742323,4.855734886470287
5526210,5.426506657622938
18706454,4.522992682803248
17961134,4.974749670213093
16523033,4.522992682803248
12899127,4.522992682803248
5194984,4.6473102111463
6684189,4.71413373062084
15582339,5.287556874073612
14474140,4.331851634985657
16256352,4.522992682803248
16220406,4.331851634985657
9449718,4.890642523232156
19915657,5.096415826256021
9043726,4.522992682803248
17895460,4.9052747784384305
17682843,4.522992682803248
13914468,4.7580304962396625
15580808,4.9052747784384305
6091808,4.317219379779383
18182282,4.577835319371637
19473060,4.522992682803248
18314141,4.522992682803248
65408,4.331851634985657
2808417,5.470403423241762
18402568,4.5083604275969735
18428588,4.5083604275969735
17903384,4.9052747784384305
12138634,4.522992682803248
8202578,4.522992682803248
15071108,4.522992682803248
3794190,5.151258462824409
7514978,4.522992682803248
17000016,4.661942466352574
16426559,5.892895900239058
18429433,4.331851634985657
16067657,4.522992682803248
14653743,4.71413373062084
18237513,4.71413373062084
14164359,4.5083604275969735
19777168,4.522992682803248
193853,4.317219379779383
6025389,5.096415826256021
5969842,4.699501475414565
9473837,4.522992682803248
14805196,4.4708014185349825
21091336,4.522992682803248
14826630,6.222986731605974
2441418,4.93453928885098
7361438,4.71413373062084
1090545,4.522992682803248
17796760,5.235365609805347
11927008,5.007700564882352
1391215,4.522992682803248
17765242,4.9052747784384305
16543246,4.522992682803248
11153954,4.522992682803248
20234853,5.808788753258121
9767864,4.71413373062084
11496612,4.5083604275969735
2598026,5.044224561987756
9405466,4.62541846924717
6395433,4.331851634985657
19946213,4.5083604275969735
12069600,4.661942466352574
17547338,4.317219379779383
11812196,4.4708014185349825
6384622,4.522992682803248
16186033,4.317219379779383
10965768,4.6473102111463
19120941,4.71413373062084
15301587,4.71413373062084
14185264,5.081783571049747
11881882,4.890642523232156
17479949,4.331851634985657
17942767,4.522992682803248
19360685,4.5083604275969735
17947340,4.522992682803248
16685411,4.71413373062084
1630572,4.890642523232156
22453,4.9052747784384305
20558064,4.77900050800277
1971540,5.220733354599073
20269435,4.566889448422072
12762416,5.2729246188673375
16643990,4.522992682803248
15397120,4.71413373062084
16408202,5.411874402416664
19873282,5.426506657622938
8409178,4.522992682803248
5710107,5.426506657622938
8902304,4.375748400604481
4403159,4.9052747784384305
7633507,4.71413373062084
1759389,4.9052747784384305
8269421,4.522992682803248
12683014,4.783608622395502
2137113,5.852685518876944
14784440,4.801927261858486
19946195,4.661942466352574
16396640,5.287556874073612
13401235,4.40132652676032
12951444,4.522992682803248
7146997,4.522992682803248
8865315,4.331851634985657
11461920,4.9052747784384305
5192165,4.731417358127237
1961361,4.522992682803248
2529318,4.661942466352574
17345671,4.522992682803248
2203450,4.566889448422072
16512828,4.9052747784384305
1033754,4.522992682803248
2266010,4.7580304962396625
13955165,4.522992682803248
14981522,4.522992682803248
15980213,5.410952672280642
18411446,5.331453639692436
13076718,5.357031765848276
17690331,5.139390861738823
7265118,4.317219379779383
17574138,5.044224561987756
21055294,4.699501475414565
39059,5.2729246188673375
3421168,4.9052747784384305
14538600,5.096415826256021
12156007,4.317219379779383
5559015,4.331851634985657
8588621,4.577835319371637
8068609,4.71413373062084
5194724,4.522992682803248
20197869,4.960117415006819
40138,4.522992682803248
18615898,4.5083604275969735
18077069,4.522992682803248
4455094,4.71413373062084
8772093,5.044224561987756
18340679,4.661942466352574
19735537,4.522992682803248
7563445,4.5083604275969735
4363132,5.044224561987756
6070550,4.5083604275969735
7715747,4.5083604275969735
9806843,5.287556874073612
9607093,5.426506657622938
18342603,4.5083604275969735
16780183,6.384863269011015
21148259,5.287556874073612
7399972,4.522992682803248
8201902,4.6473102111463
9921802,4.522992682803248
12737896,5.426506657622938
20788590,4.5924675745779115
3758686,4.522992682803248
1198536,4.522992682803248
16415673,4.522992682803248
13168270,4.522992682803248
17509140,4.71413373062084
19361346,5.539878315016424
18344553,4.522992682803248
11218995,4.5083604275969735
16416210,4.522992682803248
7808601,4.522992682803248
14768793,4.522992682803248
3442098,4.699501475414565
14884702,4.71413373062084
9387676,4.522992682803248
7021851,4.9052747784384305
7397916,4.331851634985657
4704514,4.9052747784384305
4278720,5.6698389697087945
707443,4.5083604275969735
15271428,4.62541846924717
4227479,4.522992682803248
21188095,4.522992682803248
16272848,4.522992682803248
4068953,4.331851634985657
17909001,4.577835319371637
20269422,4.71413373062084
20857329,4.522992682803248
13085694,4.71413373062084
914325,4.522992682803248
20917894,5.096415826256021
20491184,4.522992682803248
553872,4.522992682803248
9110796,4.699501475414565
13430730,4.522992682803248
18360567,4.522992682803248
19809264,4.9052747784384305
17346379,4.331851634985657
14284554,4.331851634985657
1489175,4.9052747784384305
982395,4.5083604275969735
16275525,5.478697921891204
20872076,4.631756225804002
147474,5.110126351326274
12974200,5.096415826256021
4246324,4.974749670213093
11950735,4.5083604275969735
17904544,4.522992682803248
1295083,5.096415826256021
17286950,4.522992682803248
6199255,4.522992682803248
5469403,5.287556874073612
14054177,4.9052747784384305
13674816,5.287556874073612
3534379,4.448909676635854
1868513,5.74196523378358
20750730,4.9052747784384305
21122043,4.331851634985657
18155852,4.522992682803248
6973744,4.9052747784384305
9332830,4.522992682803248
16543492,4.5083604275969735
20481541,4.522992682803248
16243222,4.71413373062084
13417302,5.220733354599073
15423388,4.448909676635854
17681652,4.949171544057254
15989064,5.6871225972151915
19737981,5.096415826256021
19227365,5.151258462824409
1226596,4.71413373062084
126443,4.566889448422072
6692642,4.522992682803248
1768298,4.522992682803248
14250826,4.566889448422072
3303004,4.566889448422072
14761517,5.342399510642001
8052243,4.566889448422072
21108505,5.6698389697087945
7395368,4.960117415006819
14151414,4.522992682803248
16067999,4.727844255691092
12046665,4.522992682803248
782126,4.9052747784384305
4799785,4.9052747784384305
19071291,7.337917135798849
16336709,4.522992682803248
1297940,4.9052747784384305
4935544,4.9052747784384305
2537740,4.331851634985657
2518907,4.522992682803248
16466720,4.522992682803248
1303261,4.522992682803248
12720048,4.522992682803248
16739659,4.890642523232156
7987167,4.890642523232156
2557018,4.522992682803248
4227273,4.331851634985657
18584815,4.71413373062084
21077407,4.9052747784384305
4342304,4.699501475414565
19671104,4.331851634985657
16274148,5.426506657622938
10074308,4.331851634985657
5296718,4.522992682803248
10502452,5.65520671450252
17776058,4.522992682803248
15927523,4.522992682803248
17532796,4.949171544057254
14783949,4.522992682803248
4574224,4.331851634985657
15149053,4.317219379779383
6936417,4.890642523232156
17542011,4.331851634985657
4729888,4.522992682803248
4016385,4.331851634985657
20599017,4.331851634985657
1641253,4.522992682803248
18527992,4.522992682803248
20433367,6.052121065343977
19338355,4.71413373062084
13396831,4.5083604275969735
21009477,5.404614915723808
18888793,4.522992682803248
5557097,5.1247586065325486
7367489,4.522992682803248
6713114,4.5083604275969735
3485081,5.044224561987756
7755144,4.5083604275969735
13745923,5.930454909301048
18238240,5.418212158973496
7937556,4.331851634985657
7902219,4.331851634985657
13582811,4.9052747784384305
8884275,6.141530956925159
17513655,6.454338160785678
4029464,5.099067198556144
4033728,4.522992682803248
15964139,4.522992682803248
3758296,5.096415826256021
19125378,4.522992682803248
